resto_id,resto_name,resto_type,resto_rating,rating_numbers,average_operation_hours,resto_address,check_payment,cash_payment_only,debit_card_payment,credit_card_payment,voucher_payment,phone_NFC_payment,dog_allowed,suitable_for_children,high_chair_facility,bar_facility,toilet_facility,netral_gender_toilet_facility,wifi_facility,paid_wifi_facility,free_wifi_facility,high_class_atmosphere,viral_atmosphere,comfortable_atmosphere,relaxed_atmosphere,sell_alcohol,sell_beer,sell_fast_food,sell_late_night_food,sell_organic_food,sell_cocktail,sell_coffee,all_you_can_eat,sell_halal_food,menu_for_childern,healty_menu,vegetarian_menu,sell_wine,contactless_deliverys_services,take_away,drive_through,dine_in,delivery,open_space
1019,Bowery Restaurant,Restoran Mediterania,4.6,2405,11.0,"Jl. Ahmad Yani No.140, Karangkidul, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50241",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
1020,Gendhis Coffee & Resto,Restoran,4.2,23,5.0,"XFRC+WQJ, Jl. Soekarno Hatta, Palebon, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50246",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1021,Warung Dua Saudara mas febri,Rumah Makan,4.5,30,6.5,"Jalan Brigjend S Sudiarto, Pedurungan, Semarang, Pedurungan Lor, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50192",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1022,Warung Makan Sari Roso,Restoran Jawa,4.5,12,7.71428571,"Jl. Soekarno Hatta No.195, Palebon, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50192",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1024,"Fried Chicken ""AHAA""",Restoran takeaway ayam goreng,4.0,8,9.0,"Jl. Palebon Raya No.41, Palebon, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50246",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1025,Bang Brengos Ayam Geprek & Soto,Restoran Masakan Ayam,5.0,2,11.14285714,"XFWF+93G, Gg. IXB, Pedurungan Tengah, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50192",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1027,Ayam Geprek Judezz 07,Restoran Masakan Ayam,4.9,12,11.14285714,"Jl. Pedurungan Tengah V B No.7, Pedurungan Tengah, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50192",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1029,Bakso Rusuk,Restoran Bakso,3.0,4,11.0,"Jl. Merpati No.Dalam, RW.18, Pedurungan Tengah, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50192",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1030,Pondok makan ECO (gudeg yogya dan soto ayam),Restoran,4.0,1,11.0,"XFXC+6FC, Pedurungan Tengah, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50192",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1031,Pecel Lele Lamongan Indah Cak Rama,Restoran Pecel Lele,5.0,1,14.0,"Jl. Wolter Monginsidi No.90, Pedurungan Tengah, Kec. Pedurungan, Kota Semarang, Jawa Tengah Indonesia6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1033,Warung Burjo dan Indomi Nur Hidayah 1,Restoran,4.6,308,23.9667,"XFW9+792, Palebon, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50246",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1034,Sate Kambing 99,Restoran Sate,4.5,50,9.85714286,"Jl. Fatmawati No.24, Pedurungan Kidul, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50246",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1035,Sabulagi Semarang,Restoran Bakso,4.5,8,13.28571429,"Jl. Pedurungan Tengah III A No 7, Palebon, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50192",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1036,Warung Makan Bu Mia,Restoran Jawa,4.8,6,9.0,"XFJF+Q2M, Tanggul Asri, Pedurungan, Semarang, Pedurungan Kidul, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50192",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1038,Nasi Gudeg Mbak Tum,Restoran Jawa,4.5,546,8.0,"Jl. Majapahit No.200, Palebon, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50248",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1039,Pawon Sedep 14,Restoran,5.0,1,11.0,"Jl. Pedurungan Tengah V No.14, Pedurungan Tengah, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50192",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1041,Burjo Mekar Sari,Rumah Makan,4.8,40,6.0,"XFRF+J3R, Jl. Soekarno Hatta, Pedurungan Tengah, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50246",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1042,Warung Makan Barokah,Restoran Jawa,5.0,3,13.0,"Jalan Pedurungan Tengah 6 Rt 07 Rw 01, Palebon, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50196",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1044,Kedai numani,Restoran,4.5,474,23.9667,"Jl. Wolter Monginsidi No.1, Pedurungan Tengah, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50192",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1045,Es Kelapa Muda Bangbe,Restoran,5.0,18,6.0,"Jl. Soekarno Hatta No.72, Pedurungan Tengah, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50246",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1047,Sate Pak Suradi,Restoran Sate,4.3,27,11.0,"Jalan Soekarno-Hatta No.11, Kelurahan Palebon, Kecamatan Pedurungan, Palebon, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50199",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1048,Manganyokju woltermonginsidi,Restoran,5.0,2,8.0,"XFXF+V2G, Jl. Wolter Monginsidi, Pedurungan Tengah, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50192",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1049,Soto Sapi & Ayam Pak Eko,Restoran Soto Ayam,4.7,15,15.0,"Jl. Palebon Raya No.106, Palebon, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50192",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1050,Nasi Uduk Pak Sarwanto,Restoran Betawi,5.0,5,5.0,"Pujasera Mini, Jl. Ganesha Mukti No.Kelurahan, Pedurungan Tengah, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50192",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1051,Nasi Goreng Pak Brewok,Restoran Nasi Goreng,4.5,151,17.0,"XFVC+R28, Jl. Soekarno Hatta, Palebon, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50246",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1052,Pedjuang Nasi Goreng,Restoran Nasi Goreng,5.0,2,10.28571429,"Jl. Pedurungan Tengah V B No.7, Pedurungan Tengah, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50192",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1053,Waroenk Pizza Semarang,Restoran Pizza,4.0,21,13.14047143,"Jl. Soekarno Hatta, Palebon, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50246",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1054,Soto rasa Bu Zaenah,Restoran soto,5.0,1,12.0,"Jl. Pedurungan Tengah III No.50, Palebon, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50192",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1055,Soto Ayam Pak Kusnadi,Restoran Soto Ayam,5.0,2,13.0,"Jalan Pedurungan Tengah Gang 12 nomor 8b, Pedurungan Tengah, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50192",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1056,@Dapur Gen Ali,Restoran,5.0,2,7.71428571,"Jl. Sidodrajat 8 No.16, Muktiharjo Kidul, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50197",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1057,Kedai Mama,Restoran,5.0,3,6.0,"Jl. Sendang Utara III No.29, RT.06/RW.09, Gemah, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50246",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1058,Mie Jowo,Restoran Mie,4.7,10,17.0,"Jalan Soekarno HattaNo.mor 12 A, Pedurungan Tengah, Pedurungan, Pedurungan Tengah, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50192",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1059,Nasi Goreng Pak Yon Semarang,Restoran Nasi Goreng,4.6,10,15.42857143,"Jl. Fatmawati No.40, Pedurungan Kidul, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50246",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1060,Sate Pak Amir,Restoran Sate,4.8,5,3.5,"XFRF+FJJ, Pedurungan Tengah, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50192",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1061,"Nasi Goreng ""SEMBODO""",Restoran Nasi Goreng,4.6,21,11.0,"Jl. Palebon Raya No.127, Palebon, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50246",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1062,Warung Tegal Bu Erni,Restoran Jawa,4.7,6,23.9667,"Jl. Soekarno Hatta No.3, Pedurungan Tengah, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50192",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1063,WARUNG PENYET NAFISA,Restoran Masakan Ayam,5.0,1,15.0,"Jalan Sarwo Edi Wibowo, RW.02, Plamongan Sari, Pedurungan, Plamongan Sari, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50192",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1065,Roro Kerang,Restoran,5.0,1,5.5,"Jl. Palebon Raya No.92, Palebon, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50246",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1066,Bubur Ayam Kang Dadang,Restoran Bubur,4.6,252,6.5,"Jl. Wolter Monginsidi, Pedurungan Tengah, Kec. Pedurungan, Kota Semarang, Jawa Tengah",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1067,Bakmi Jowo Lik Di,Restoran Mie,4.6,144,16.5,"XFWC+77V, Jl. Wolter Monginsidi, Pedurungan Tengah, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50192",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1068,Bakso Dan Mie Ayam Pak Gepeng,Restoran Bakso,4.4,14,11.0,"XFW9+W7G, Pedurungan Tengah, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50246",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1069,Angkringan Joss,Restoran,4.3,8,14.57142857,"Jl. Palebon Raya No.177, Palebon, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50246",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1070,Bakso Kotak Suroboyo Cak Wanto,Restoran Bakso,4.5,188,12.0,"Jl. Sukarno Hatta No.5, Palebon, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50246",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1073,Nasi Goreng Inyong,Restoran Nasi Goreng,4.5,23,16.0,"XFRC+JVJ, Palebon, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50246",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1074,Durian Nyosss Semarang,Restoran Keluarga,4.6,977,12.0,"Pedurungan Tengah, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50246",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1075,Ayam Geprek Naura Palebon,Restoran Masakan Ayam,4.7,12,12.0,"Jl. Palebon tengah II no 28, Palebon, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50246",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1076,nasi padang,Restoran Padang,4.6,7,9.71428571,"XFWC+457, Pedurungan Tengah, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50192",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1081,YO BANA KAPAU,Restoran Padang,4.9,7,12.0,"Jl. Raya Walisongo Km. 10,2, Tugu, Tugurejo, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 62354",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1082,Ayam Goreng Suharti Krapyak,Restoran Masakan Ayam,4.3,5690,12.0,"Jl. Siliwangi No.576, Purwoyoso, Kec. Ngaliyan, Kota Semarang, Jawa Tengah 50184",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1083,Restoran Kampung Laut Semarang,Restoran Seafood,4.4,18194,11.0,"Puri Maerokoco Tawang Mas, Jl. Anjasmoro Raya, Tawangsari, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50144",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1084,RM Padang Chaniago,Restoran Padang,4.5,704,12.0,"Jl. Abdulrahman Saleh No.84, Kalibanteng Kidul, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50145",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1085,Giri Asri Resto,Rumah Makan,5.0,1,12.0,"Jalan Argorejo V No.36, Bongsari, Semarang Barat, Kalibanteng Kulon, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50148",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1086,Khooka Resto,Restoran Mie,4.3,619,9.0,"Puri Anjasmoro, Blok M1 No.2, Tawangsari, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50144",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1087,Karnousfood,Restoran Keluarga,5.0,1,17.37381429,"Jl. Prof. Dr. Hamka No.15, Ngaliyan, Kec. Ngaliyan, Kota Semarang, Jawa Tengah 50181",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
